demanda_preajuste,inventario_preajuste,produccion_preajuste,precio_preajuste,volatilidad_precio,subida_brusca_precio,escasez
2456.0,0.0,1790.0,191.0,52.58372,1,1
2354.0,0.0,1790.0,210.0,57.85058,1,1
2427.0,0.0,1790.0,231.0,63.59943,1,1
2265.0,0.0,1790.0,254.0,69.89297,1,1
2250.0,0.0,1790.0,279.0,76.82179,1,1
2208.0,0.0,1790.0,307.0,84.50697,1,1
2136.0,0.0,1790.0,338.0,92.97742,1,1
2140.0,0.0,1790.0,372.0,102.2978,1,1
2087.0,0.0,1790.0,409.0,112.55242,1,1
2068.0,0.0,1790.0,450.0,123.67756,1,1
1997.0,0.0,1790.0,494.0,136.03635,1,1
1997.0,0.0,1790.0,544.0,149.58462,1,1
1910.0,0.0,1790.0,598.0,164.52465,1,0
1894.0,0.0,1790.0,658.0,180.93382,1,0
1894.0,0.0,1790.0,724.0,198.95941,1,0
1856.0,0.0,1790.0,796.0,218.84992,1,0
1824.0,0.0,1790.0,876.0,240.7717,1,0
1788.0,0.0,1790.0,964.0,263.29988,1,0
1762.0,28.0,1761.0,1045.0,283.85174,1,0
1751.0,43.0,1702.0,1106.0,306.55069,1,0
1659.0,33.0,1710.0,1208.0,326.31526,1,0
1653.0,72.0,1620.0,1266.0,348.29713,1,0
1658.0,30.0,1640.0,1377.0,373.32745,1,0
1609.0,9.0,1688.0,1504.0,395.05993,1,0
1571.0,61.0,1620.0,1575.0,416.34523,1,0
1507.0,77.0,1604.0,1675.0,420.20886,1,0
1548.0,0.0,1125.0,11.0,0.5,0,1
1562.0,0.0,1256.0,12.0,0.8165,0,1
1529.0,0.0,1403.0,13.0,1.47902,0,0
1518.0,0.0,1562.0,15.0,1.85472,0,0
1534.0,31.0,1671.0,16.0,1.95078,1,0
1529.0,118.0,1733.0,16.0,1.85164,1,0
1549.0,226.0,1743.0,15.0,1.73205,0,0
1531.0,296.0,1641.0,14.0,1.63299,0,0
1562.0,284.0,1599.0,14.0,1.57797,0,0
1545.0,226.0,1502.0,13.0,1.50481,0,0
1499.0,127.0,1546.0,14.0,1.46249,0,0
1552.0,122.0,1511.0,13.0,1.40582,0,0
1569.0,57.0,1573.0,14.0,1.38689,1,0
1546.0,43.0,1602.0,15.0,1.36626,0,0
1550.0,70.0,1628.0,15.0,1.34484,1,0
1511.0,105.0,1502.0,15.0,1.3232,0,0
1576.0,68.0,1497.0,15.0,1.44551,1,0
1551.0,0.0,1667.0,17.0,1.45857,0,0
1567.0,81.0,1530.0,16.0,1.53297,1,0
1540.0,31.0,1615.0,17.0,1.4,1,0
1512.0,74.0,1571.0,17.0,1.26491,0,0
1580.0,93.0,1527.0,16.0,1.249,0,0
1528.0,28.0,1612.0,17.0,1.30767,0,0
1527.0,80.0,1591.0,17.0,1.35185,0,0
1535.0,100.0,1462.0,17.0,1.46544,1,0
1510.0,25.0,1568.0,18.0,1.65151,1,0
1535.0,57.0,1652.0,19.0,1.63095,0,0
1578.0,122.0,1499.0,17.0,1.64317,0,0
1546.0,31.0,1602.0,18.0,1.54515,0,0
1577.0,61.0,1529.0,18.0,1.56525,0,0
1541.0,12.0,1592.0,19.0,1.52561,1,0
1529.0,44.0,1619.0,20.0,1.44568,0,0
1551.0,95.0,1556.0,19.0,1.41774,0,0
1556.0,70.0,1486.0,19.0,1.65151,1,0
1544.0,0.0,1654.0,22.0,1.68745,0,0
1484.0,79.0,1626.0,21.0,1.55804,0,0
1572.0,155.0,1393.0,19.0,1.65151,1,0
1581.0,0.0,1553.0,21.0,1.84662,0,0
1557.0,0.0,1729.0,23.0,1.86815,0,0
1544.0,121.0,1577.0,21.0,1.82962,0,0
1596.0,106.0,1561.0,20.0,1.73494,0,0
1571.0,49.0,1604.0,21.0,1.68819,0,0
1651.0,58.0,1639.0,21.0,1.61555,0,0
1704.0,32.0,1669.0,21.0,1.64317,1,0
1754.0,11.0,1816.0,23.0,1.79165,1,0
1743.0,51.0,1836.0,24.0,1.85742,0,0
1817.0,101.0,1763.0,23.0,1.82414,1,0
1810.0,42.0,1834.0,24.0,2.02176,1,0
1852.0,46.0,1945.0,26.0,2.0347,0,0
1874.0,98.0,1903.0,25.0,2.00686,0,0
1934.0,90.0,1722.0,24.0,2.15116,0,0
2050.0,0.0,1913.0,26.0,2.4955,1,0
2059.0,0.0,2124.0,29.0,2.82135,1,0
2074.0,46.0,2131.0,30.0,3.1686,1,0
2158.0,72.0,2055.0,30.0,3.83243,1,0
2128.0,0.0,2279.0,34.0,4.08013,1,0
2199.0,106.0,2194.0,33.0,4.32984,0,0
2200.0,72.0,2181.0,33.0,4.84355,1,0
2229.0,37.0,2289.0,36.0,5.13298,0,0
2275.0,68.0,2297.0,36.0,5.31601,1,0
2333.0,63.0,2176.0,37.0,5.69978,1,0
2384.0,0.0,2411.0,40.0,6.30793,1,0
2405.0,20.0,2620.0,44.0,6.32673,1,0
2472.0,165.0,2361.0,40.0,6.42553,1,0
2487.0,38.0,2467.0,41.0,6.77938,1,0
2583.0,13.0,2682.0,45.0,6.80643,0,0
2618.0,80.0,2457.0,44.0,7.16868,1,0
2642.0,0.0,2721.0,49.0,7.54387,1,0
2732.0,65.0,2885.0,50.0,7.55976,0,0
2750.0,152.0,2705.0,49.0,7.43825,1,0
2845.0,76.0,2813.0,51.0,7.61643,1,0
2849.0,31.0,3008.0,55.0,7.71022,0,0
2990.0,134.0,2988.0,54.0,7.84395,1,0
2996.0,94.0,2922.0,56.0,8.10725,1,0
3073.0,14.0,3150.0,60.0,8.50941,1,0
3143.0,65.0,3186.0,61.0,8.77838,1,0
3246.0,75.0,3180.0,63.0,9.35414,1,0
3250.0,39.0,3413.0,69.0,9.72317,1,0
3326.0,142.0,3366.0,68.0,9.82141,1,0
3395.0,127.0,3319.0,68.0,10.07211,1,0
3322.0,44.0,3454.0,72.0,10.43683,0,0
3210.0,123.0,3428.0,74.0,10.35664,0,0
3204.0,240.0,3002.0,67.0,10.04129,0,0
3079.0,26.0,3165.0,71.0,9.567,0,0
3079.0,79.0,3068.0,71.0,9.40266,0,0
2972.0,49.0,3260.0,74.0,8.61684,0,0
2887.0,236.0,2992.0,68.0,8.04114,0,0
2870.0,238.0,2812.0,63.0,7.45168,0,0
2767.0,128.0,2924.0,63.0,6.70373,0,0
2775.0,201.0,2643.0,60.0,5.96049,0,0
2611.0,52.0,2806.0,66.0,5.48885,0,0
2600.0,173.0,2679.0,65.0,4.98473,0,0
2551.0,178.0,2517.0,60.0,4.58912,0,0
2489.0,101.0,2579.0,61.0,4.58912,0,0
2506.0,135.0,2453.0,60.0,4.46402,0,0
2352.0,58.0,2506.0,64.0,4.77389,0,0
2340.0,148.0,2262.0,58.0,4.80495,0,0
2275.0,50.0,2385.0,62.0,4.88262,0,0
2259.0,112.0,2265.0,61.0,4.85386,0,0
2212.0,83.0,2243.0,64.0,4.64758,1,0
2156.0,80.0,2303.0,68.0,4.2,0,0
2086.0,160.0,2118.0,62.0,4.21782,0,0
2104.0,134.0,2120.0,61.0,4.17612,0,0
2015.0,104.0,2132.0,57.0,4.37607,0,0
1991.0,155.0,1949.0,53.0,3.72022,0,0
1940.0,80.0,2014.0,56.0,3.68069,0,0
1941.0,108.0,1989.0,55.0,3.8,0,0
1864.0,109.0,1898.0,56.0,4.39858,0,0
1851.0,103.0,1903.0,50.0,5.004,0,0
1831.0,109.0,1807.0,49.0,5.08208,0,0
1757.0,60.0,1833.0,51.0,5.27518,0,0
1783.0,97.0,1801.0,49.0,5.51611,0,0
1739.0,80.0,1802.0,50.0,5.73476,0,0
1702.0,102.0,1806.0,49.0,6.41015,0,0
1658.0,145.0,1643.0,43.0,6.71025,0,0
1658.0,91.0,1645.0,43.0,7.06594,0,0
1600.0,55.0,1691.0,44.0,7.09295,0,0
1573.0,103.0,1659.0,45.0,7.08167,0,0
1522.0,132.0,1623.0,45.0,6.98767,0,0
1550.0,164.0,1523.0,41.0,6.28072,0,0
1539.0,95.0,1492.0,40.0,5.80517,0,0
1527.0,34.0,1560.0,43.0,5.1988,0,0
1511.0,47.0,1568.0,44.0,5.00275,0,0
1499.0,74.0,1479.0,41.0,4.9558,0,0
1513.0,38.0,1589.0,42.0,4.63114,0,0
1522.0,79.0,1561.0,41.0,4.32551,0,0
1541.0,81.0,1466.0,40.0,3.56511,0,0
1489.0,8.0,1633.0,44.0,3.39264,0,0
1492.0,107.0,1528.0,42.0,3.33579,0,0
1549.0,100.0,1528.0,40.0,2.90646,0,0
1498.0,56.0,1566.0,43.0,2.65471,0,0
1494.0,86.0,1507.0,41.0,2.2017,0,0
1492.0,69.0,1481.0,40.0,1.65151,0,0
1506.0,40.0,1511.0,41.0,1.64012,0,0
1500.0,32.0,1495.0,42.0,1.84052,1,0
1505.0,19.0,1602.0,46.0,1.84052,0,0
1535.0,83.0,1508.0,44.0,1.92614,1,0
1527.0,40.0,1616.0,46.0,1.92614,0,0
1481.0,90.0,1530.0,45.0,1.92614,0,0
1494.0,98.0,1473.0,41.0,1.88414,0,0
1514.0,55.0,1553.0,44.0,1.88414,0,0
1494.0,66.0,1457.0,43.0,1.88414,0,0
1463.0,20.0,1412.0,44.0,2.32164,1,0
1487.0,0.0,1431.0,49.0,3.33916,1,0
1484.0,0.0,1399.0,54.0,4.69468,1,1
1366.0,0.0,1076.0,10.0,0.5,0,1
1330.0,0.0,1202.0,11.0,0.8165,0,0
1376.0,0.0,1343.0,12.0,1.47902,0,0
1330.0,0.0,1496.0,14.0,1.41421,0,0
1369.0,117.0,1504.0,13.0,1.34371,1,0
1371.0,176.0,1466.0,13.0,1.2454,0,0
1423.0,191.0,1376.0,12.0,1.19896,0,0
1363.0,101.0,1433.0,13.0,1.13312,0,0
1412.0,119.0,1385.0,12.0,1.07703,0,0
1402.0,65.0,1435.0,12.0,1.02852,0,0
1342.0,69.0,1382.0,12.0,0.98601,0,0
1381.0,76.0,1396.0,12.0,0.97301,0,0
1417.0,64.0,1463.0,13.0,0.95831,0,0
1383.0,78.0,1442.0,13.0,0.92856,0,0
1391.0,97.0,1373.0,12.0,0.90139,0,0
1389.0,55.0,1347.0,12.0,0.8921,0,0
1385.0,19.0,1450.0,13.0,0.88192,0,0
1396.0,58.0,1471.0,13.0,0.87121,0,0
1335.0,93.0,1371.0,13.0,0.86023,0,0
1331.0,91.0,1348.0,13.0,0.67082,0,0
1351.0,75.0,1367.0,12.0,0.58949,0,0
1366.0,66.0,1391.0,12.0,0.58949,0,0
1414.0,64.0,1381.0,12.0,0.5,0,0
1360.0,30.0,1477.0,13.0,0.49749,0,0
1348.0,103.0,1420.0,12.0,0.57228,0,0
1413.0,124.0,1333.0,11.0,0.57228,0,0
1397.0,30.0,1410.0,12.0,0.57228,0,0
1378.0,30.0,1474.0,13.0,0.57228,0,0
1327.0,89.0,1376.0,12.0,0.64031,0,0
1350.0,97.0,1366.0,11.0,0.69821,0,0
1349.0,79.0,1332.0,11.0,0.69821,0,0
1373.0,43.0,1370.0,12.0,0.67823,0,0
1386.0,29.0,1385.0,12.0,0.67823,1,0
1353.0,20.0,1480.0,13.0,0.67823,0,0
1357.0,103.0,1371.0,12.0,0.67823,0,0
1318.0,82.0,1349.0,12.0,0.7,0,0
1368.0,79.0,1247.0,11.0,0.66895,0,0
1350.0,0.0,1391.0,12.0,0.63246,0,0
1351.0,29.0,1417.0,12.0,0.58949,0,0
1354.0,67.0,1424.0,12.0,0.58949,0,0
1388.0,96.0,1359.0,12.0,0.58949,0,0
1454.0,47.0,1410.0,12.0,0.63246,0,0
1449.0,2.0,1547.0,13.0,0.63246,0,0
1498.0,70.0,1557.0,13.0,0.66895,0,0
1479.0,90.0,1545.0,13.0,0.6245,0,0
1535.0,109.0,1445.0,12.0,0.65383,0,0
1592.0,13.0,1587.0,13.0,0.74833,0,0
1626.0,6.0,1726.0,14.0,0.84261,0,0
1689.0,76.0,1671.0,14.0,0.86458,1,0
1684.0,48.0,1798.0,14.0,0.80467,0,0
1712.0,113.0,1637.0,13.0,0.85294,0,0
1755.0,28.0,1721.0,14.0,0.9798,0,0
1761.0,2.0,1868.0,15.0,1.09087,0,0
1794.0,76.0,1754.0,15.0,1.26095,1,0
1862.0,25.0,1779.0,16.0,1.49248,1,0
1889.0,0.0,1976.0,17.0,1.58981,1,0
1931.0,61.0,1904.0,17.0,1.92354,1,0
1928.0,24.0,2039.0,19.0,2.05183,1,0
1976.0,94.0,1940.0,18.0,2.2198,1,0
2050.0,41.0,1957.0,19.0,2.52784,1,0
2034.0,0.0,2172.0,21.0,2.63629,0,0
2056.0,98.0,2075.0,20.0,2.74363,1,0
2179.0,82.0,2042.0,20.0,2.96816,1,0
2279.0,0.0,2267.0,22.0,3.30568,1,0
2249.0,0.0,2514.0,24.0,3.22645,0,0
2285.0,188.0,2316.0,21.0,3.16386,0,0
2346.0,155.0,2235.0,21.0,3.17648,0,0
2384.0,30.0,2361.0,22.0,3.27719,0,0
2384.0,5.0,2557.0,24.0,3.3,1,0
2500.0,125.0,2484.0,24.0,3.15079,1,0
2530.0,76.0,2586.0,24.0,3.00458,0,0
2588.0,93.0,2514.0,24.0,3.01828,0,0
2642.0,13.0,2740.0,26.0,3.01828,1,0
2698.0,77.0,2787.0,27.0,2.92575,0,0
2794.0,116.0,2596.0,26.0,3.10483,1,0
2783.0,0.0,2874.0,29.0,3.26305,1,0
2817.0,65.0,2942.0,30.0,3.55352,1,0
2888.0,132.0,2940.0,31.0,3.56195,1,0
2928.0,129.0,2991.0,30.0,3.49106,0,0
3050.0,135.0,2793.0,29.0,3.71618,0,0
3040.0,0.0,3092.0,32.0,3.96232,0,0
2943.0,36.0,3236.0,34.0,3.80132,0,0
3011.0,231.0,2894.0,30.0,3.77459,0,0
3007.0,80.0,2905.0,31.0,4.09268,0,0
3035.0,0.0,3214.0,35.0,4.11825,0,0
2982.0,124.0,3153.0,35.0,3.84545,0,0
3034.0,207.0,3002.0,32.0,3.57596,0,0
3002.0,123.0,3025.0,32.0,3.40991,0,0
2973.0,102.0,3089.0,32.0,3.18551,0,0
2990.0,153.0,3022.0,32.0,2.87054,0,0
3041.0,130.0,2981.0,31.0,2.51545,0,0
2991.0,49.0,3179.0,33.0,2.2561,0,0
2996.0,167.0,3101.0,31.0,2.07063,0,0
2987.0,192.0,2952.0,30.0,1.71683,0,0
2967.0,111.0,2880.0,30.0,1.62481,0,0
3026.0,17.0,3000.0,32.0,1.73997,1,0
2964.0,0.0,3012.0,35.0,2.18174,1,0
2965.0,35.0,2862.0,38.0,2.99333,1,0
2956.0,0.0,2710.0,42.0,4.02834,1,1
2976.0,0.0,2488.0,46.0,5.49909,1,1
2999.0,0.0,2239.0,51.0,7.20486,1,1
2982.0,0.0,2015.0,56.0,8.93798,1,1
2962.0,0.0,1817.0,61.0,11.03585,1,1
3020.0,0.0,1637.0,68.0,13.34344,1,1
2925.0,0.0,1475.0,74.0,15.95431,1,1
2953.0,0.0,1331.0,82.0,18.66039,1,1
2906.0,0.0,1331.0,90.0,21.5784,1,1
2774.0,0.0,1331.0,99.0,24.72549,1,1
2725.0,0.0,1331.0,109.0,28.10676,1,1
2702.0,0.0,1331.0,120.0,31.66777,1,1
2609.0,0.0,1331.0,132.0,35.54219,1,1
2586.0,0.0,1331.0,145.0,39.61439,1,1
2486.0,0.0,1331.0,160.0,43.87266,1,1
2456.0,0.0,1331.0,176.0,48.31509,1,1
2409.0,0.0,1331.0,193.0,53.11542,1,1
2360.0,0.0,1331.0,212.0,58.47854,1,1
2321.0,0.0,1331.0,234.0,64.29796,1,1
2304.0,0.0,1331.0,257.0,70.74489,1,1
2236.0,0.0,1331.0,283.0,77.78771,1,1
2177.0,0.0,1331.0,311.0,85.55092,1,1
2162.0,0.0,1331.0,342.0,94.06678,1,1
2110.0,0.0,1331.0,376.0,103.44529,1,1
2093.0,0.0,1331.0,414.0,113.77416,1,1
2028.0,0.0,1331.0,455.0,125.14531,1,1
2021.0,0.0,1331.0,501.0,137.6768,1,1
1995.0,0.0,1331.0,551.0,151.43731,1,1
1896.0,0.0,1331.0,606.0,166.61711,1,1
1878.0,0.0,1331.0,667.0,183.34652,1,1
1852.0,0.0,1331.0,734.0,201.70141,1,1
1799.0,0.0,1331.0,807.0,221.92102,1,1
1814.0,0.0,1331.0,888.0,244.16318,1,1
1734.0,0.0,1331.0,977.0,268.68206,1,1
1719.0,0.0,1331.0,1075.0,295.58516,1,1
1687.0,0.0,1331.0,1182.0,325.22135,1,1
1640.0,0.0,1331.0,1301.0,357.77149,1,1
1615.0,0.0,1331.0,1431.0,393.6001,1,1
1535.0,0.0,1331.0,1574.0,432.93199,1,1
1541.0,0.0,1331.0,1731.0,476.20135,1,1
1480.0,0.0,1331.0,1904.0,523.84105,1,1
1445.0,0.0,1331.0,2095.0,576.17231,1,0
1398.0,0.0,1331.0,2304.0,633.78485,1,0
1349.0,0.0,1331.0,2535.0,697.117,1,0
1365.0,0.0,1331.0,2788.0,759.65305,1,0
1329.0,8.0,1316.0,2999.0,829.64284,1,0
1289.0,0.0,1323.0,3299.0,894.13289,1,0
1481.0,0.0,1130.0,9.0,0.5,0,1
1494.0,0.0,1262.0,10.0,0.8165,0,0
1475.0,0.0,1410.0,11.0,1.47902,0,0
1531.0,0.0,1570.0,13.0,1.6,0,0
1546.0,38.0,1717.0,13.0,1.60728,1,0
1492.0,146.0,1697.0,13.0,1.4983,0,0
1482.0,247.0,1670.0,12.0,1.41421,0,0
1485.0,305.0,1577.0,11.0,1.41421,0,0
1467.0,277.0,1491.0,10.0,1.4,0,0
1497.0,211.0,1460.0,10.0,1.3787,0,0
1480.0,122.0,1523.0,10.0,1.35401,0,0
1529.0,115.0,1482.0,10.0,1.3279,0,0
1481.0,48.0,1589.0,10.0,1.30149,0,0
1467.0,109.0,1479.0,10.0,1.27541,0,0
1533.0,86.0,1457.0,10.0,1.23586,0,0
1456.0,12.0,1586.0,11.0,1.19977,0,0
1452.0,100.0,1559.0,11.0,1.18113,0,0
1460.0,144.0,1481.0,10.0,1.16267,0,0
1486.0,116.0,1496.0,10.0,1.14455,0,0
1476.0,88.0,1455.0,10.0,1.07703,0,0
1491.0,47.0,1513.0,11.0,1.06184,0,0
1483.0,48.0,1426.0,11.0,1.09087,1,0
1490.0,0.0,1588.0,12.0,1.01366,1,0
1480.0,71.0,1552.0,12.0,0.92736,0,0
1507.0,102.0,1554.0,12.0,0.82916,0,0
1513.0,105.0,1465.0,12.0,0.92736,0,0
1490.0,39.0,1566.0,13.0,0.96307,0,0
1462.0,81.0,1520.0,12.0,0.9734,0,0
1490.0,96.0,1435.0,12.0,1.04403,0,0
1497.0,30.0,1498.0,13.0,1.18743,0,0
1501.0,22.0,1553.0,14.0,1.28452,1,0
1497.0,52.0,1561.0,14.0,1.27574,0,0
1484.0,81.0,1560.0,13.0,1.249,0,0
1506.0,111.0,1447.0,13.0,1.20312,0,0
1431.0,37.0,1515.0,13.0,1.20312,0,0
1513.0,85.0,1467.0,13.0,1.19478,0,0
1462.0,27.0,1518.0,13.0,1.1,0,0
1472.0,59.0,1480.0,13.0,0.9734,0,0
1466.0,46.0,1520.0,13.0,0.85294,0,0
1481.0,69.0,1495.0,14.0,0.8124,0,0
1504.0,59.0,1553.0,14.0,0.73993,0,0
1546.0,76.0,1567.0,14.0,0.70711,0,0
1578.0,69.0,1545.0,13.0,0.7,0,0
1632.0,25.0,1609.0,14.0,0.76649,0,0
1687.0,5.0,1772.0,15.0,0.9206,1,0
1660.0,63.0,1793.0,16.0,0.92195,0,0
1741.0,137.0,1671.0,14.0,0.90967,0,0
1734.0,48.0,1766.0,15.0,0.87178,0,0
1785.0,56.0,1720.0,15.0,1.09545,0,0
1855.0,0.0,1913.0,17.0,1.27574,1,0
1885.0,41.0,1964.0,17.0,1.41774,1,0
1915.0,84.0,1976.0,17.0,1.5,1,0
1926.0,101.0,1982.0,17.0,1.55242,0,0
1940.0,110.0,1960.0,17.0,1.57797,0,0
1949.0,92.0,1946.0,17.0,1.57797,0,0
2043.0,63.0,2049.0,17.0,1.62096,0,0
2058.0,48.0,2020.0,18.0,1.71099,1,0
2018.0,25.0,2125.0,19.0,1.74571,1,0
2214.0,94.0,1982.0,19.0,2.0025,1,0
2192.0,0.0,2202.0,21.0,2.40572,1,0
2228.0,13.0,2396.0,23.0,2.57439,1,0
2223.0,126.0,2377.0,22.0,2.45967,0,0
2270.0,198.0,2234.0,20.0,2.37908,0,0
2332.0,113.0,2171.0,20.0,2.4551,0,0
2398.0,0.0,2407.0,22.0,2.71063,0,0
2479.0,10.0,2611.0,24.0,2.74727,1,0
2572.0,99.0,2532.0,24.0,2.87185,1,0
2657.0,69.0,2680.0,25.0,2.99833,1,0
2605.0,64.0,2739.0,26.0,3.09031,0,0
2652.0,139.0,2537.0,25.0,3.20117,0,0
2710.0,18.0,2738.0,26.0,3.32378,0,0
2781.0,34.0,2763.0,27.0,3.64555,1,0
2864.0,11.0,2932.0,30.0,3.93192,1,0
2894.0,62.0,2969.0,31.0,4.08044,1,0
2994.0,97.0,2914.0,31.0,4.39631,1,0
2998.0,15.0,3194.0,34.0,4.44382,0,0
3045.0,148.0,3024.0,32.0,4.62169,0,0
3140.0,89.0,3033.0,34.0,4.85052,1,0
3273.0,8.0,3299.0,36.0,5.25833,1,0
3328.0,24.0,3454.0,38.0,5.71052,1,0
3100.0,105.0,3392.0,39.0,5.81786,0,0
3160.0,281.0,3195.0,37.0,5.67362,0,0
3058.0,222.0,3131.0,37.0,5.33948,0,0
3037.0,207.0,2972.0,36.0,5.11346,0,0
2969.0,98.0,3027.0,37.0,4.94874,0,0
2939.0,111.0,2934.0,37.0,4.7392,0,0
2819.0,75.0,2976.0,38.0,4.43029,0,0
2731.0,163.0,2770.0,36.0,4.12644,0,0
2708.0,141.0,2682.0,36.0,3.68103,0,0
2679.0,81.0,2794.0,38.0,3.15397,0,0
2539.0,138.0,2534.0,37.0,2.61534,0,0
2533.0,94.0,2526.0,38.0,2.37645,0,0
2451.0,60.0,2545.0,39.0,2.10713,0,0
2483.0,108.0,2438.0,38.0,1.85135,0,0
2402.0,44.0,2536.0,40.0,1.93907,0,0
2305.0,125.0,2537.0,41.0,1.56205,0,0
2196.0,250.0,2296.0,36.0,1.56205,0,0
2170.0,246.0,2198.0,34.0,1.62096,0,0
2230.0,192.0,2174.0,35.0,1.63936,0,0
2155.0,99.0,2180.0,36.0,1.60935,0,0
2120.0,87.0,2163.0,36.0,1.62711,0,0
2084.0,91.0,2066.0,36.0,1.68745,0,0
2043.0,51.0,2105.0,35.0,1.67332,0,0
2006.0,79.0,2207.0,37.0,1.8868,0,0
1944.0,197.0,1959.0,33.0,2.15581,0,0
1907.0,148.0,1934.0,32.0,2.34254,0,0
1855.0,123.0,1902.0,32.0,2.60768,0,0
1782.0,118.0,1798.0,31.0,2.82622,0,0
1804.0,95.0,1825.0,31.0,2.95635,0,0
1714.0,80.0,1720.0,31.0,3.02118,0,0
1697.0,62.0,1812.0,32.0,3.02118,0,0
1636.0,125.0,1662.0,32.0,3.11889,0,0
1618.0,106.0,1726.0,29.0,3.38526,0,0
1560.0,152.0,1589.0,27.0,3.38046,0,0
1523.0,127.0,1577.0,27.0,3.56195,0,0
1559.0,127.0,1539.0,23.0,3.97995,0,0
1514.0,76.0,1537.0,23.0,4.26497,0,0
1527.0,70.0,1559.0,24.0,4.43255,0,0
1413.0,72.0,1500.0,24.0,4.53762,0,0
1337.0,111.0,1484.0,23.0,4.70399,0,0
1368.0,182.0,1401.0,21.0,4.82986,0,0
1362.0,149.0,1339.0,20.0,4.90306,0,0
1420.0,89.0,1362.0,20.0,4.66771,0,0
1371.0,29.0,1440.0,20.0,4.65725,0,0
1422.0,69.0,1415.0,20.0,4.57684,0,0
1423.0,44.0,1471.0,21.0,4.42719,0,0
1407.0,65.0,1420.0,21.0,4.24823,0,0
1418.0,55.0,1497.0,22.0,4.01123,0,0
1368.0,93.0,1500.0,22.0,3.82753,0,0
1389.0,158.0,1386.0,19.0,3.40991,0,0
1362.0,109.0,1328.0,19.0,2.73633,0,0
1436.0,53.0,1341.0,20.0,2.2561,0,0
1404.0,0.0,1495.0,22.0,1.93067,1,0
1404.0,64.0,1457.0,22.0,1.49248,1,0
1396.0,83.0,1383.0,21.0,1.46969,0,0
1427.0,50.0,1408.0,20.0,1.4239,0,0
1411.0,25.0,1540.0,22.0,1.28355,0,0
1400.0,109.0,1515.0,22.0,1.16619,0,0
1380.0,158.0,1472.0,19.0,1.20312,0,0
1425.0,176.0,1407.0,18.0,1.31909,0,0
1377.0,113.0,1439.0,18.0,1.41774,0,0
1425.0,122.0,1322.0,18.0,1.44482,0,0
1395.0,21.0,1401.0,19.0,1.44482,1,0
1421.0,19.0,1423.0,20.0,1.45258,1,0
1402.0,22.0,1343.0,21.0,1.65756,1,0
1495.0,0.0,812.0,10.0,0.5,0,1
1486.0,0.0,910.0,11.0,1.24722,0,1
1494.0,0.0,1017.0,13.0,1.58114,0,1
1505.0,0.0,1135.0,14.0,1.85472,0,1
1510.0,0.0,1265.0,15.0,2.35702,1,0
1486.0,0.0,1408.0,17.0,2.72554,1,0
1504.0,29.0,1498.0,18.0,2.87228,1,0
1481.0,57.0,1579.0,18.0,2.81968,1,0
1533.0,119.0,1639.0,17.0,2.7,0,0
1511.0,158.0,1609.0,16.0,2.5937,0,0
1487.0,179.0,1595.0,16.0,2.48328,0,0
1513.0,202.0,1499.0,15.0,2.38586,0,0
1543.0,133.0,1547.0,15.0,2.29907,0,0
1493.0,95.0,1513.0,15.0,2.22111,0,0
1520.0,80.0,1483.0,15.0,2.2044,1,0
1500.0,31.0,1611.0,17.0,2.14847,0,0
1521.0,99.0,1545.0,16.0,2.08833,0,0
1496.0,85.0,1503.0,15.0,2.03297,0,0
1558.0,64.0,1481.0,15.0,2.02176,0,0
1492.0,4.0,1647.0,17.0,1.62711,0,0
1480.0,111.0,1527.0,16.0,1.25996,0,0
1510.0,113.0,1480.0,15.0,1.10793,0,0
1499.0,65.0,1504.0,15.0,1.04403,0,0
1520.0,50.0,1527.0,15.0,1.02347,0,0
1505.0,41.0,1523.0,16.0,0.99499,0,0
1497.0,42.0,1537.0,16.0,0.87178,0,0
1504.0,59.0,1448.0,16.0,0.76649,1,0
1475.0,6.0,1568.0,17.0,0.76649,0,0
1504.0,70.0,1471.0,17.0,0.90967,1,0
1512.0,26.0,1580.0,18.0,1.02347,1,0
1518.0,66.0,1465.0,18.0,1.19478,1,0
1514.0,30.0,1466.0,19.0,1.56445,1,0
1492.0,0.0,1630.0,21.0,1.70587,1,0
1512.0,98.0,1526.0,20.0,1.80208,1,0
1513.0,78.0,1534.0,20.0,2.00686,1,0
1462.0,69.0,1594.0,21.0,2.02731,0,0
1511.0,142.0,1420.0,19.0,2.03654,0,0
1497.0,36.0,1439.0,20.0,2.16564,0,0
1507.0,3.0,1570.0,22.0,2.3297,0,0
1468.0,53.0,1617.0,22.0,2.35372,1,0
1536.0,141.0,1421.0,21.0,2.42074,1,0
1554.0,18.0,1538.0,23.0,2.6096,1,0
1579.0,1.0,1709.0,25.0,2.60528,0,0
1677.0,93.0,1599.0,24.0,2.79061,1,0
1677.0,11.0,1672.0,26.0,2.8788,1,0
1722.0,25.0,1812.0,26.0,2.96816,0,0
1813.0,79.0,1695.0,27.0,3.35373,1,0
1829.0,0.0,1882.0,30.0,3.69154,1,0
1875.0,37.0,1953.0,31.0,3.85843,1,0
1852.0,81.0,1975.0,30.0,3.79309,0,0
1947.0,144.0,1888.0,28.0,3.69154,0,0
1987.0,67.0,1879.0,27.0,3.82623,0,0
2073.0,0.0,2081.0,30.0,4.08503,0,0
2026.0,13.0,2275.0,33.0,4.08167,1,0
2098.0,184.0,2109.0,31.0,4.02337,1,0
